"Your Company - Official Account Statement"
"Account ID:","LIABILITY:MERCHANT:MID-1:PAYIN"
"Statement Period:","2026-02-01 to 2026-12-31"
"Generated At:","2026-02-06 00:32:29 (IST)"
"Currency:","INR"
""
"--- Period Summary ---"
"Opening Balance:","₹ 0.00"
"Total Debits:","₹ 100.00"
"Total Credits:","₹ 119870.24"
"Closing Balance:","₹ 119770.24"
""
"Date","Narration","Transaction ID","Debit","Credit","Running Balance"
"2026-02-06 00:23:49","Stress Test Entry 507","cb16b6f1-d8c0-4062-b55e-323859b9bb16","₹ 0.00","₹ 47.61","₹ 90730.68"
"2026-02-06 00:23:49","Stress Test Entry 530","d1e2be56-a402-4125-85be-1f4518db03c5","₹ 0.00","₹ 108.87","₹ 91837.98"
"2026-02-06 00:23:49","Stress Test Entry 434","0d4e1587-5225-4ebb-812e-10af24af064a","₹ 0.00","₹ 23.70","₹ 86309.77"
"2026-02-06 00:23:49","Stress Test Entry 402","4fafc271-68c0-44ab-a091-87f16df539b6","₹ 0.00","₹ 81.13","₹ 84211.09"
"2026-02-06 00:23:49","Stress Test Entry 435","af8435b2-aa1d-4f5e-8607-5a135c60822e","₹ 0.00","₹ 51.27","₹ 86361.04"
"2026-02-06 00:23:49","Stress Test Entry 404","76ad9f46-f5ca-4405-a4cd-31b448d01a33","₹ 0.00","₹ 73.90","₹ 84300.50"
"2026-02-06 00:23:49","Stress Test Entry 438","311f94b7-d53f-47b8-8ad8-81d719cb41ac","₹ 0.00","₹ 82.35","₹ 86560.98"
"2026-02-06 00:23:49","Stress Test Entry 407","f24aa65f-1287-49a1-86c6-837ba21859fd","₹ 0.00","₹ 71.48","₹ 84532.88"
"2026-02-06 00:23:49","Stress Test Entry 490","4d49bf29-7d4e-417d-9ce4-4edfbeb3ebf8","₹ 0.00","₹ 58.51","₹ 89630.82"
"2026-02-06 00:23:49","Stress Test Entry 477","5a5b34c2-ed48-4f2a-9c8f-885b4a1968a9","₹ 0.00","₹ 68.04","₹ 88856.53"
"2026-02-06 00:23:49","Stress Test Entry 459","9d6f7f8a-8c73-43dc-aded-a6816c415aae","₹ 0.00","₹ 79.17","₹ 87829.97"
"2026-02-06 00:23:49","Stress Test Entry 460","fcb21b8e-11f5-424c-9702-c6bc0ffb7da8","₹ 0.00","₹ 72.36","₹ 87902.33"
"2026-02-06 00:23:49","Stress Test Entry 457","cafa9d94-cd75-43e6-8a20-dbbcd425f0d8","₹ 0.00","₹ 109.91","₹ 87730.52"
"2026-02-06 00:23:49","Stress Test Entry 500","d5cf5a20-a988-4264-a4fd-306bb62417f6","₹ 0.00","₹ 52.70","₹ 90290.48"
"2026-02-06 00:23:49","Stress Test Entry 495","a505f3af-81f3-40c4-ac39-9e247bd9631b","₹ 0.00","₹ 91.53","₹ 89989.21"
"2026-02-06 00:23:49","Stress Test Entry 454","aeb2c959-be0c-4c42-96b5-f9e978fd52b5","₹ 0.00","₹ 39.60","₹ 87484.72"
"2026-02-06 00:23:49","Stress Test Entry 494","670bc4dd-ecad-41cd-bb3c-0cf4efec609e","₹ 0.00","₹ 19.92","₹ 89897.68"
"2026-02-06 00:23:49","Stress Test Entry 463","ad242295-da87-46b9-baee-eb288652ca48","₹ 0.00","₹ 46.67","₹ 88053.04"
"2026-02-06 00:23:49","Stress Test Entry 429","21296b4b-0b72-4be1-bd77-4888ad782aad","₹ 0.00","₹ 94.70","₹ 85981.80"
"2026-02-06 00:23:49","Stress Test Entry 472","b09a9961-df93-461b-8dd5-96c57bd75825","₹ 0.00","₹ 85.79","₹ 88644.58"
"2026-02-06 00:23:49","Stress Test Entry 428","957515c6-2c2d-4ef3-84fe-9a5e3567cfcb","₹ 0.00","₹ 90.34","₹ 85887.10"
"2026-02-06 00:23:49","Stress Test Entry 497","c2de5ad2-c9cf-4a37-b843-c7c5d5b5b101","₹ 0.00","₹ 25.91","₹ 90041.61"
"2026-02-06 00:23:49","Stress Test Entry 452","5ebf78c4-6607-4505-9ce5-000fa4dc4936","₹ 0.00","₹ 96.54","₹ 87393.69"
"2026-02-06 00:23:49","Stress Test Entry 422","1dcc16ea-318a-4787-a391-ab9fa0eaea14","₹ 0.00","₹ 70.50","₹ 85447.27"
"2026-02-06 00:23:49","Stress Test Entry 425","4cea04a6-b293-4dcf-bd41-2c752828b11a","₹ 0.00","₹ 98.08","₹ 85677.83"
"2026-02-06 00:23:49","Stress Test Entry 450","8f3854df-eedb-48da-96d5-26e7550dd0be","₹ 0.00","₹ 68.33","₹ 87283.02"
"2026-02-06 00:23:49","Stress Test Entry 423","d819c54f-267c-485e-9364-c13b843413b2","₹ 0.00","₹ 91.59","₹ 85538.86"
"2026-02-06 00:23:49","Stress Test Entry 421","b2a9d884-0b8b-4421-909e-c891ecfd7c03","₹ 0.00","₹ 21.49","₹ 85376.77"
"2026-02-06 00:23:49","Stress Test Entry 440","5f2fca7b-7633-4d7a-88fc-257d94ac4626","₹ 0.00","₹ 95.14","₹ 86699.98"
"2026-02-06 00:23:49","Stress Test Entry 456","2c2961d3-fe02-4d83-9817-c4937c2849a1","₹ 0.00","₹ 30.84","₹ 87620.61"
"2026-02-06 00:23:49","Stress Test Entry 451","07137aea-4ea9-43c5-aaae-10a4e8dbc466","₹ 0.00","₹ 14.13","₹ 87297.15"
"2026-02-06 00:23:49","Stress Test Entry 496","7e9d422a-1ded-4e1e-8ad7-3be01a2a2bda","₹ 0.00","₹ 26.49","₹ 90015.70"
"2026-02-06 00:23:49","Stress Test Entry 439","b43639fa-99b4-461f-a251-750cec70a01b","₹ 0.00","₹ 43.86","₹ 86604.84"
"2026-02-06 00:23:49","Stress Test Entry 441","e1bea144-93a9-400d-84e0-4d06301166ef","₹ 0.00","₹ 84.29","₹ 86784.27"
"2026-02-06 00:23:49","Stress Test Entry 420","74c465d6-c3af-4038-93c0-368a3761eb9d","₹ 0.00","₹ 55.88","₹ 85355.28"
"2026-02-06 00:23:49","Stress Test Entry 487","2fdfefcf-a5f1-4e35-8f7d-d15e36493a7c","₹ 0.00","₹ 43.77","₹ 89431.49"
"2026-02-06 00:23:49","Stress Test Entry 461","a89eb926-1617-4565-a5f1-bda0eeb62be0","₹ 0.00","₹ 32.10","₹ 87934.43"
"2026-02-06 00:23:49","Stress Test Entry 436","037e843b-c98b-406a-babb-8c480f3cc76e","₹ 0.00","₹ 74.31","₹ 86435.35"
"2026-02-06 00:23:49","Stress Test Entry 403","269e7121-b814-48bc-a488-60964af08b2c","₹ 0.00","₹ 15.51","₹ 84226.60"
"2026-02-06 00:23:49","Stress Test Entry 467","95bb4939-cba4-4b92-b4bd-9a179aece54a","₹ 0.00","₹ 66.61","₹ 88280.81"
"2026-02-06 00:23:49","Stress Test Entry 419","d3d39db4-b797-4038-8452-31d56bda1da4","₹ 0.00","₹ 36.82","₹ 85299.40"
"2026-02-06 00:23:49","Stress Test Entry 408","ba7c67ea-cedf-454c-a950-02e4fed56d4b","₹ 0.00","₹ 90.61","₹ 84623.49"
"2026-02-06 00:23:49","Stress Test Entry 427","efe46981-dc22-4b0f-a8a5-e213789889ce","₹ 0.00","₹ 57.89","₹ 85796.76"
"2026-02-06 00:23:49","Stress Test Entry 462","a02cb7ff-8fe6-459e-bd22-e2b77b2d9fe9","₹ 0.00","₹ 71.94","₹ 88006.37"
"2026-02-06 00:23:49","Stress Test Entry 448","227bff76-c562-4f16-a3e3-89b27ed0d0a6","₹ 0.00","₹ 59.69","₹ 87139.85"
"2026-02-06 00:23:49","Stress Test Entry 483","1436c8f5-c765-48fd-b993-813120f62a30","₹ 0.00","₹ 107.32","₹ 89217.08"
"2026-02-06 00:23:49","Stress Test Entry 418","6d786518-a857-4af0-89af-fd0f4dbc30af","₹ 0.00","₹ 41.72","₹ 85262.58"
"2026-02-06 00:23:49","Stress Test Entry 411","4f389db9-212c-4d3b-a772-84f049ae837e","₹ 0.00","₹ 79.47","₹ 84898.44"
"2026-02-06 00:23:49","Stress Test Entry 410","a756001c-3398-408e-a1fd-a28950b7474e","₹ 0.00","₹ 97.72","₹ 84818.97"
"2026-02-06 00:23:49","Stress Test Entry 444","fc96cae2-f828-4ccc-aecf-118311c22f1a","₹ 0.00","₹ 91.45","₹ 86987.22"
"2026-02-06 00:23:49","Stress Test Entry 413","90ea2b3f-b6c1-4cda-bf8f-95cdfaa5ab35","₹ 0.00","₹ 49.90","₹ 85008.10"
"2026-02-06 00:23:49","Stress Test Entry 412","d7efd45a-3a65-46e2-be4e-06985cf091bd","₹ 0.00","₹ 59.76","₹ 84958.20"
"2026-02-06 00:23:49","Stress Test Entry 475","c8c1da9b-f068-48a3-8738-6098f32ff1a7","₹ 0.00","₹ 44.57","₹ 88738.10"
"2026-02-06 00:23:49","Stress Test Entry 455","24383625-aca9-4fee-bbb9-1c9eec733bdb","₹ 0.00","₹ 105.05","₹ 87589.77"
"2026-02-06 00:23:49","Stress Test Entry 482","9772905e-dafd-4bd9-9830-d6bbdae79973","₹ 0.00","₹ 57.56","₹ 89109.76"
"2026-02-06 00:23:49","Stress Test Entry 476","11b58a65-fce0-4ac2-b4e1-705ea7a4f9cd","₹ 0.00","₹ 50.39","₹ 88788.49"
"2026-02-06 00:23:49","Stress Test Entry 470","ae72c644-5429-460b-82e1-4a28b98b6a74","₹ 0.00","₹ 21.25","₹ 88461.56"
"2026-02-06 00:23:49","Stress Test Entry 432","4a611161-8318-4954-9973-60a1daf3887d","₹ 0.00","₹ 50.38","₹ 86204.02"
"2026-02-06 00:23:49","Stress Test Entry 473","b75f3d06-ffea-4f4d-b063-3aaaa1b27985","₹ 0.00","₹ 26.93","₹ 88671.51"
"2026-02-06 00:23:49","Stress Test Entry 431","f3d759fc-bfd7-4746-b8bd-5e7e34bc66d6","₹ 0.00","₹ 68.97","₹ 86153.64"
"2026-02-06 00:23:49","Stress Test Entry 458","904bd1f9-1901-43f6-a15c-8228a6da570a","₹ 0.00","₹ 20.28","₹ 87750.80"
"2026-02-06 00:23:49","Stress Test Entry 466","3005972a-7c56-4bc9-9edc-4a97766bd5bf","₹ 0.00","₹ 28.86","₹ 88214.20"
"2026-02-06 00:23:49","Stress Test Entry 417","b7825e01-1629-49ba-a44d-9b262ca89d2a","₹ 0.00","₹ 18.44","₹ 85220.86"
"2026-02-06 00:23:49","Stress Test Entry 493","75d86997-489c-41b8-8bb7-19812cd2fa29","₹ 0.00","₹ 82.52","₹ 89877.76"
"2026-02-06 00:23:49","Stress Test Entry 414","3df8df91-f191-4e05-ae67-3520508f87dc","₹ 0.00","₹ 45.13","₹ 85053.23"
"2026-02-06 00:23:49","Stress Test Entry 471","fe721651-be94-44f8-9ba5-1f779dc0601d","₹ 0.00","₹ 97.23","₹ 88558.79"
"2026-02-06 00:23:49","Stress Test Entry 453","1bbfb1a8-1d96-4258-a0a1-0d56a6fb3c00","₹ 0.00","₹ 51.43","₹ 87445.12"
"2026-02-06 00:23:49","Stress Test Entry 406","1053fb8a-bdaf-466c-a2e1-6019973b6b21","₹ 0.00","₹ 90.10","₹ 84461.40"
"2026-02-06 00:23:49","Stress Test Entry 465","ca4c3fb7-5cf6-4064-9f5f-29d826ddddcb","₹ 0.00","₹ 34.45","₹ 88185.34"
"2026-02-06 00:23:49","Stress Test Entry 486","2e0507c0-7246-44f2-b145-3061df8f380e","₹ 0.00","₹ 52.63","₹ 89387.72"
"2026-02-06 00:23:49","Stress Test Entry 415","6b7d96ec-a523-4dcc-9c79-519bf0a02be1","₹ 0.00","₹ 41.09","₹ 85094.32"
"2026-02-06 00:23:49","Stress Test Entry 481","4441cfe4-bde6-40b0-96d8-672b3f0f64cb","₹ 0.00","₹ 79.64","₹ 89052.20"
"2026-02-06 00:23:49","Stress Test Entry 445","e64ed029-8b01-49f2-8d9c-3fd2f40b6947","₹ 0.00","₹ 28.83","₹ 87016.05"
"2026-02-06 00:23:49","Stress Test Entry 405","8ac255f0-a058-4d79-9750-ae18d0b06b49","₹ 0.00","₹ 70.80","₹ 84371.30"
"2026-02-06 00:23:49","Stress Test Entry 485","9ffcf75d-3c5f-4903-b670-ad16f73a932d","₹ 0.00","₹ 12.89","₹ 89335.09"
"2026-02-06 00:23:49","Stress Test Entry 424","3c7b272e-244f-41a4-8c1f-edace4a9fd11","₹ 0.00","₹ 40.89","₹ 85579.75"
"2026-02-06 00:23:49","Stress Test Entry 416","46c9c033-7fd9-4bc9-abcb-1f41e713f3b6","₹ 0.00","₹ 108.10","₹ 85202.42"
"2026-02-06 00:23:49","Stress Test Entry 480","9068f0af-7652-4ab7-a19d-de3d19852aeb","₹ 0.00","₹ 46.04","₹ 88972.56"
"2026-02-06 00:23:49","Stress Test Entry 449","6685eadd-d25b-4697-8e00-98caede55180","₹ 0.00","₹ 74.84","₹ 87214.69"
"2026-02-06 00:23:49","Stress Test Entry 446","5579abc9-6956-4297-aeee-abcfaaff6ed2","₹ 0.00","₹ 10.58","₹ 87026.63"
"2026-02-06 00:23:49","Stress Test Entry 479","6b39c175-7da3-44df-b1d9-0be8ac2aa3d7","₹ 0.00","₹ 14.65","₹ 88926.52"
"2026-02-06 00:23:49","Stress Test Entry 442","49c8e752-2e13-4ae2-bc61-3b13bb254fcb","₹ 0.00","₹ 72.57","₹ 86856.84"
"2026-02-06 00:23:49","Stress Test Entry 488","b68381eb-8ba8-49e4-9132-092d76037f9f","₹ 0.00","₹ 85.52","₹ 89517.01"
"2026-02-06 00:23:49","Stress Test Entry 433","968fb2a4-efed-4246-9cda-b392b73057bf","₹ 0.00","₹ 82.05","₹ 86286.07"
"2026-02-06 00:23:49","Stress Test Entry 401","216f9f73-0930-45ca-b9ff-8b703168d990","₹ 0.00","₹ 11.97","₹ 84129.96"
"2026-02-06 00:23:49","Stress Test Entry 498","b3cac606-9b67-4f75-8bed-8ad08f72f6fd","₹ 0.00","₹ 92.22","₹ 90133.83"
"2026-02-06 00:23:49","Stress Test Entry 447","e24425fd-9597-40b7-9335-613cacee7013","₹ 0.00","₹ 53.53","₹ 87080.16"
"2026-02-06 00:23:49","Stress Test Entry 430","c69ecfcd-71a7-4e0b-aa4e-8ea3d6e1974c","₹ 0.00","₹ 102.87","₹ 86084.67"
"2026-02-06 00:23:49","Stress Test Entry 443","2fcd4256-3728-43ae-ab83-c97482f60a5d","₹ 0.00","₹ 38.93","₹ 86895.77"
"2026-02-06 00:23:49","Stress Test Entry 492","18061559-1d18-48d5-aba9-47a3b07f0bba","₹ 0.00","₹ 103.53","₹ 89795.24"
"2026-02-06 00:23:49","Stress Test Entry 468","86f5960a-c802-4b4b-a3a8-c0206fff6a62","₹ 0.00","₹ 58.59","₹ 88339.40"
"2026-02-06 00:23:49","Stress Test Entry 499","8334c58a-d5f2-44c3-8ee7-9e500cc3bddd","₹ 0.00","₹ 103.95","₹ 90237.78"
"2026-02-06 00:23:49","Stress Test Entry 469","17e4e2ff-2399-4e44-8882-085fdf3ebd9b","₹ 0.00","₹ 100.91","₹ 88440.31"
"2026-02-06 00:23:49","Stress Test Entry 437","e2422bb6-0984-44ea-8fa8-c07fbd4a3b76","₹ 0.00","₹ 43.28","₹ 86478.63"
"2026-02-06 00:23:49","Stress Test Entry 491","8dd545f1-c7aa-476e-85c8-b88580e9b2a7","₹ 0.00","₹ 60.89","₹ 89691.71"
"2026-02-06 00:23:49","Stress Test Entry 426","64e73ac4-b174-44d3-a900-52513821c5ca","₹ 0.00","₹ 61.04","₹ 85738.87"
"2026-02-06 00:23:49","Stress Test Entry 464","da06c579-7c54-4778-a812-e9a4c20e1c3e","₹ 0.00","₹ 97.85","₹ 88150.89"
"2026-02-06 00:23:49","Stress Test Entry 489","a9fdc634-fbd1-4551-810f-d384cec5c20a","₹ 0.00","₹ 55.30","₹ 89572.31"
"2026-02-06 00:23:49","Stress Test Entry 478","2b2ded3c-6eea-4e40-8649-7d4b7c3ae000","₹ 0.00","₹ 55.34","₹ 88911.87"
"2026-02-06 00:23:49","Stress Test Entry 474","4de9fe84-4f8e-4bed-bdfd-878a9830d653","₹ 0.00","₹ 22.02","₹ 88693.53"
"2026-02-06 00:23:49","Stress Test Entry 409","ba8eaf71-4238-4127-9369-e5fba952dd29","₹ 0.00","₹ 97.76","₹ 84721.25"
"2026-02-06 00:23:49","Stress Test Entry 484","c298f777-0c49-4c51-bf13-a47e274a1cac","₹ 0.00","₹ 105.12","₹ 89322.20"
"2026-02-06 00:23:48","Stress Test Entry 369","a7554cd5-da6d-4cfc-a271-b7feb38b7563","₹ 0.00","₹ 15.38","₹ 82123.18"
"2026-02-06 00:23:48","Stress Test Entry 356","944fbebe-0339-4ce0-ab06-586dce3b0931","₹ 0.00","₹ 18.19","₹ 81400.19"
"2026-02-06 00:23:48","Stress Test Entry 311","e721c1c5-27ca-4443-b092-2fd829768a23","₹ 0.00","₹ 104.75","₹ 78596.98"
"2026-02-06 00:23:48","Stress Test Entry 329","a20f6309-b524-4850-a0ac-55a5877f58bb","₹ 0.00","₹ 29.01","₹ 79823.93"
"2026-02-06 00:23:48","Stress Test Entry 347","39bd3e97-c831-43dc-a2c8-eba96a3f787e","₹ 0.00","₹ 81.59","₹ 80951.18"
"2026-02-06 00:23:48","Stress Test Entry 381","e96fc19b-8b67-47d4-837d-93166d77f159","₹ 0.00","₹ 32.57","₹ 82928.57"
"2026-02-06 00:23:48","Stress Test Entry 336","b2e64a9b-b80c-4a4c-a98b-2a5017a8f395","₹ 0.00","₹ 19.37","₹ 80197.47"
"2026-02-06 00:23:48","Stress Test Entry 368","60a27054-2607-4619-8ecb-de78d776a894","₹ 0.00","₹ 79.68","₹ 82107.80"
"2026-02-06 00:23:48","Stress Test Entry 351","f3e5df43-7d90-44e7-b310-0909b38f7711","₹ 0.00","₹ 18.10","₹ 81155.97"
"2026-02-06 00:23:48","Stress Test Entry 302","319147ec-0b93-488e-92fe-289fe4980972","₹ 0.00","₹ 24.76","₹ 78055.37"
"2026-02-06 00:23:48","Stress Test Entry 399","b85d0082-919f-4965-ac4b-ca29f14b5634","₹ 0.00","₹ 91.05","₹ 84087.17"
"2026-02-06 00:23:48","Stress Test Entry 392","683f4bc7-c59b-4a74-acf5-9b5876df2bbb","₹ 0.00","₹ 95.95","₹ 83531.48"
"2026-02-06 00:23:48","Stress Test Entry 331","e5cd9af9-4b44-4272-ac49-45c058b8e63e","₹ 0.00","₹ 35.37","₹ 79947.79"
"2026-02-06 00:23:48","Stress Test Entry 314","cf2e1b38-a4b3-4418-8954-8b4087617539","₹ 0.00","₹ 99.60","₹ 78837.69"
"2026-02-06 00:23:48","Stress Test Entry 320","bced5d92-2d8a-4afb-b7d1-8639c3d63c35","₹ 0.00","₹ 103.80","₹ 79276.38"
"2026-02-06 00:23:48","Stress Test Entry 393","3e218c78-81a2-4593-ad37-5566af72f5c8","₹ 0.00","₹ 85.89","₹ 83617.37"
"2026-02-06 00:23:48","Stress Test Entry 333","a7d3bab4-3fe8-4c9f-8fec-af7147c32970","₹ 0.00","₹ 29.61","₹ 80040.61"
"2026-02-06 00:23:48","Stress Test Entry 375","5d32124e-1bb3-46f8-9dc9-c2598d4499c1","₹ 0.00","₹ 77.59","₹ 82519.50"
"2026-02-06 00:23:48","Stress Test Entry 370","0d08c739-df28-4acc-a3c6-4814f30486a4","₹ 0.00","₹ 44.48","₹ 82167.66"
"2026-02-06 00:23:48","Stress Test Entry 310","0375b82f-c386-4017-84bf-ad19694b05e7","₹ 0.00","₹ 10.11","₹ 78492.23"
"2026-02-06 00:23:48","Stress Test Entry 380","be7a5543-7809-4f28-8b4d-9362eba479c4","₹ 0.00","₹ 77.60","₹ 82896.00"
"2026-02-06 00:23:48","Stress Test Entry 366","e6d774af-cbf1-4f47-bee1-1b43399b8350","₹ 0.00","₹ 13.08","₹ 81933.55"
"2026-02-06 00:23:48","Stress Test Entry 301","fe352921-db2f-4986-a647-80ba30ddd3bc","₹ 0.00","₹ 87.10","₹ 78030.61"
"2026-02-06 00:23:48","Stress Test Entry 377","c00c6ca7-1e69-4d5a-84af-37d69d78736e","₹ 0.00","₹ 103.71","₹ 82695.63"
"2026-02-06 00:23:48","Stress Test Entry 376","30fb9eea-fa90-4ac0-a452-66fe9b2d9657","₹ 0.00","₹ 72.42","₹ 82591.92"
"2026-02-06 00:23:48","Stress Test Entry 398","7f16a9fd-995e-48c8-847d-895aeef5062e","₹ 0.00","₹ 13.11","₹ 83996.12"
"2026-02-06 00:23:48","Stress Test Entry 342","0c118b23-d87f-47a5-9e67-64ee9c01a891","₹ 0.00","₹ 105.72","₹ 80701.91"
"2026-02-06 00:23:48","Stress Test Entry 382","b87026df-da1f-4992-810c-133938e243e2","₹ 0.00","₹ 40.45","₹ 82969.02"
"2026-02-06 00:23:48","Stress Test Entry 307","448ab9ed-9813-488a-a68f-edec9b9d073a","₹ 0.00","₹ 75.79","₹ 78354.07"
"2026-02-06 00:23:48","Stress Test Entry 378","3a92ac6e-ca15-4609-a454-b290d250c9b0","₹ 0.00","₹ 38.03","₹ 82733.66"
"2026-02-06 00:23:48","Stress Test Entry 352","906b0540-3659-4090-975a-75e4c7241d96","₹ 0.00","₹ 20.92","₹ 81176.89"
"2026-02-06 00:23:48","Stress Test Entry 371","9781a80b-23aa-434b-92e2-0297cc35d0c6","₹ 0.00","₹ 77.48","₹ 82245.14"
"2026-02-06 00:23:48","Stress Test Entry 316","1c175baf-27fa-4346-b1e0-511db23557af","₹ 0.00","₹ 79.55","₹ 78965.69"
"2026-02-06 00:23:48","Stress Test Entry 313","590dbaaa-ea79-4864-81e4-824289dade87","₹ 0.00","₹ 93.65","₹ 78738.09"
"2026-02-06 00:23:48","Stress Test Entry 344","cfc9e908-f581-4c17-af52-fee5f394b0a6","₹ 0.00","₹ 47.55","₹ 80785.67"
"2026-02-06 00:23:48","Stress Test Entry 345","4e343613-c846-4b4a-b5ea-541ec39bec1f","₹ 0.00","₹ 48.13","₹ 80833.80"
"2026-02-06 00:23:48","Stress Test Entry 390","c4d7df85-016e-47cf-8f50-5cfceeb0dc2d","₹ 0.00","₹ 23.60","₹ 83383.93"
"2026-02-06 00:23:48","Stress Test Entry 363","f58feabf-0416-4792-8659-119a7b30ecdf","₹ 0.00","₹ 46.05","₹ 81794.89"
"2026-02-06 00:23:48","Stress Test Entry 359","ad1917e5-fd86-40b0-bdfb-e21c762320bb","₹ 0.00","₹ 63.49","₹ 81592.44"
"2026-02-06 00:23:48","Stress Test Entry 384","957ef3f2-a736-465f-a9d1-161444f3860b","₹ 0.00","₹ 87.63","₹ 83142.72"
"2026-02-06 00:23:48","Stress Test Entry 365","de0673d6-f898-49e7-89a1-3fe0d24215ec","₹ 0.00","₹ 69.67","₹ 81920.47"
"2026-02-06 00:23:48","Stress Test Entry 361","2dd829a7-3204-4077-bbfe-ffb25c9285ef","₹ 0.00","₹ 31.16","₹ 81713.10"
"2026-02-06 00:23:48","Stress Test Entry 338","4f54e481-c49b-4119-9a72-b73efaa8a278","₹ 0.00","₹ 52.14","₹ 80343.28"
"2026-02-06 00:23:48","Stress Test Entry 383","2d70cf9a-40fe-4ac0-b8aa-86a3114a2fe3","₹ 0.00","₹ 86.07","₹ 83055.09"
"2026-02-06 00:23:48","Stress Test Entry 388","1f27c548-4236-4148-98de-11c92ec1d3bd","₹ 0.00","₹ 13.09","₹ 83328.99"
"2026-02-06 00:23:48","Stress Test Entry 335","8b89a450-7e43-4f06-b307-15f68e6bc4a5","₹ 0.00","₹ 108.18","₹ 80178.10"
"2026-02-06 00:23:48","Stress Test Entry 304","93a343ac-a591-4691-9d93-edd77c68a5d3","₹ 0.00","₹ 65.06","₹ 78170.90"
"2026-02-06 00:23:48","Stress Test Entry 332","c51f78f9-8974-4a75-8cb6-3568f861ff30","₹ 0.00","₹ 63.21","₹ 80011.00"
"2026-02-06 00:23:48","Stress Test Entry 387","d2088449-4ad5-4cc8-84e7-94b4d18db2ea","₹ 0.00","₹ 94.08","₹ 83315.90"
"2026-02-06 00:23:48","Stress Test Entry 373","8993b4a9-4de0-4c92-8a22-4fcb6acf0b0b","₹ 0.00","₹ 38.79","₹ 82354.74"
"2026-02-06 00:23:48","Stress Test Entry 321","662d3281-c9af-4751-96a9-6805a62c9dcf","₹ 0.00","₹ 92.82","₹ 79369.20"
"2026-02-06 00:23:48","Stress Test Entry 327","a8a42fb4-521f-4eb8-961a-dded8275026c","₹ 0.00","₹ 55.09","₹ 79743.72"
"2026-02-06 00:23:48","Stress Test Entry 343","d91d7b61-438a-4d25-b55b-b24086e114aa","₹ 0.00","₹ 36.21","₹ 80738.12"
"2026-02-06 00:23:48","Stress Test Entry 317","5ca23810-183c-4f11-99f4-abbd500f2f66","₹ 0.00","₹ 45.46","₹ 79011.15"
"2026-02-06 00:23:48","Stress Test Entry 312","3275bba0-9cc4-44ef-9338-5ea213750db5","₹ 0.00","₹ 47.46","₹ 78644.44"
"2026-02-06 00:23:48","Stress Test Entry 354","d2b131b5-d16e-430e-85e8-02b92061d488","₹ 0.00","₹ 86.82","₹ 81355.14"
"2026-02-06 00:23:48","Stress Test Entry 322","912ce86b-234b-419a-87de-d51c0eb285d9","₹ 0.00","₹ 86.31","₹ 79455.51"
"2026-02-06 00:23:48","Stress Test Entry 360","987b63d3-ffa8-4023-a905-8a1b53dc71dd","₹ 0.00","₹ 89.50","₹ 81681.94"
"2026-02-06 00:23:48","Stress Test Entry 318","10cc15e1-e262-4c63-a0aa-75c1a51e9884","₹ 0.00","₹ 85.44","₹ 79096.59"
"2026-02-06 00:23:48","Stress Test Entry 339","fdc1163a-65b8-4ebf-81b2-b220ef871f37","₹ 0.00","₹ 58.04","₹ 80401.32"
"2026-02-06 00:23:48","Stress Test Entry 348","aabb55b3-c978-4585-a176-97011c01cbaa","₹ 0.00","₹ 97.80","₹ 81048.98"
"2026-02-06 00:23:48","Stress Test Entry 379","fa3bbddf-693a-408f-ad88-8f4bca40f058","₹ 0.00","₹ 84.74","₹ 82818.40"
"2026-02-06 00:23:48","Stress Test Entry 364","64d3d5ba-da77-4a15-826f-d519b0d4a0dd","₹ 0.00","₹ 55.91","₹ 81850.80"
"2026-02-06 00:23:48","Stress Test Entry 389","9c1b88ec-b5da-4a68-a77e-96d1199c974d","₹ 0.00","₹ 31.34","₹ 83360.33"
"2026-02-06 00:23:48","Stress Test Entry 349","e98a06dc-4287-4402-ad92-90b1a82dc10a","₹ 0.00","₹ 76.49","₹ 81125.47"
"2026-02-06 00:23:48","Stress Test Entry 372","615f89ce-58a6-4756-ad3d-679f7e38b3e7","₹ 0.00","₹ 70.81","₹ 82315.95"
"2026-02-06 00:23:48","Stress Test Entry 396","151a6b8a-048e-42ae-86d2-da49ac57a265","₹ 0.00","₹ 109.66","₹ 83881.72"
"2026-02-06 00:23:48","Stress Test Entry 309","188f7a30-289a-4420-93ce-20c1fb1558b5","₹ 0.00","₹ 66.16","₹ 78482.12"
"2026-02-06 00:23:48","Stress Test Entry 340","f2e03bec-327d-4b53-bf93-cd604fd8f9ea","₹ 0.00","₹ 106.36","₹ 80507.68"
"2026-02-06 00:23:48","Stress Test Entry 324","68a3c660-2ba7-4818-a2f0-1d37b10f57cb","₹ 0.00","₹ 44.30","₹ 79535.67"
"2026-02-06 00:23:48","Stress Test Entry 355","96cdef72-33c5-4387-a4c5-f947a4d919fa","₹ 0.00","₹ 26.86","₹ 81382.00"
"2026-02-06 00:23:48","Stress Test Entry 391","c5b29e3e-fec2-4344-85fb-5d9f53238f88","₹ 0.00","₹ 51.60","₹ 83435.53"
"2026-02-06 00:23:48","Stress Test Entry 323","b3cf4ea0-288b-4dd2-b06b-3350f247e46b","₹ 0.00","₹ 35.86","₹ 79491.37"
"2026-02-06 00:23:48","Stress Test Entry 385","e79f4771-cf63-4395-b017-bae7d827b7e4","₹ 0.00","₹ 60.32","₹ 83203.04"
