date,description,debit,credit,runningBalance,entryId
"2026-02-06 05:52:15","Stress Test Entry 899","₹ 0.00","₹ 15.37","₹ 53688.75","e69e7f36-7e08-4f38-af2c-ecebad0256da"
"2026-02-06 05:52:15","Stress Test Entry 842","₹ 0.00","₹ 93.29","₹ 50546.57","ea21a906-0f4a-4e45-a7da-17b5ddfb052c"
"2026-02-06 05:52:15","Stress Test Entry 900","₹ 0.00","₹ 49.99","₹ 53738.74","b0edf4da-f2d0-48e1-9cc8-25d91748ded1"
"2026-02-06 05:52:15","Stress Test Entry 838","₹ 0.00","₹ 23.01","₹ 50259.49","40144738-543a-4aaa-b7d4-586704143222"
"2026-02-06 05:52:15","Stress Test Entry 868","₹ 0.00","₹ 107.01","₹ 51983.40","f41e095d-d952-4af2-8b8b-e48d2d33d34c"
"2026-02-06 05:52:15","Stress Test Entry 880","₹ 0.00","₹ 59.96","₹ 52698.95","9bdc98df-e4c2-4502-8cbb-c5eec892a5b2"
"2026-02-06 05:52:15","Stress Test Entry 878","₹ 0.00","₹ 42.33","₹ 52599.77","6c0b36f7-b25e-48a5-89d5-8da442ed31e1"
"2026-02-06 05:52:15","Stress Test Entry 872","₹ 0.00","₹ 26.54","₹ 52190.96","5892b0f0-9500-4a30-b5e2-0f4c64d36643"
"2026-02-06 05:52:15","Stress Test Entry 835","₹ 0.00","₹ 59.35","₹ 50169.78","cd28be3f-3793-431c-afcd-3366a472419c"
"2026-02-06 05:52:15","Stress Test Entry 873","₹ 0.00","₹ 99.93","₹ 52290.89","65a91a1e-1373-4d12-90f5-7785f831dd4d"
"2026-02-06 05:52:15","Stress Test Entry 811","₹ 0.00","₹ 25.86","₹ 48638.70","e77edeb2-ef6f-44d2-ada8-fee8551efea3"
"2026-02-06 05:52:15","Stress Test Entry 894","₹ 0.00","₹ 83.07","₹ 53483.46","9f3c512b-554e-45ec-ba3e-0f15bd7664ab"
"2026-02-06 05:52:15","Stress Test Entry 803","₹ 0.00","₹ 34.68","₹ 48109.53","959e2fc9-954f-4e67-bfb4-2468f4b39024"
"2026-02-06 05:52:15","Stress Test Entry 861","₹ 0.00","₹ 14.04","₹ 51599.13","766c94e2-07e4-44cd-a83e-496ca1e819ce"
"2026-02-06 05:52:15","Stress Test Entry 837","₹ 0.00","₹ 24.30","₹ 50236.48","8b6c3b7c-e520-48d0-9b98-6963f343e3b8"
"2026-02-06 05:52:15","Stress Test Entry 804","₹ 0.00","₹ 83.87","₹ 48193.40","ef22fa1c-9aa7-4ff4-9505-cd1dd1e3276c"
"2026-02-06 05:52:15","Stress Test Entry 807","₹ 0.00","₹ 63.94","₹ 48401.16","1032d5dd-4768-4302-92d3-b2a4da268ec8"
"2026-02-06 05:52:15","Stress Test Entry 853","₹ 0.00","₹ 53.93","₹ 51131.59","5345d838-2767-408b-8e8c-ae4ce07e15c3"
"2026-02-06 05:52:15","Stress Test Entry 827","₹ 0.00","₹ 26.55","₹ 49720.51","3aca5145-0a15-4c83-8218-4919afe66141"
"2026-02-06 05:52:15","Stress Test Entry 896","₹ 0.00","₹ 34.15","₹ 53553.10","98a5907b-64fc-4268-9f5b-64367c03d61f"
"2026-02-06 05:52:15","Stress Test Entry 883","₹ 0.00","₹ 35.59","₹ 52806.19","14c17ad6-fe59-4915-a8f8-6f3c6010cf6a"
"2026-02-06 05:52:15","Stress Test Entry 766","₹ 0.00","₹ 89.31","₹ 45808.92","de43a289-fb23-48e2-9b55-511b1696810f"
"2026-02-06 05:52:15","Stress Test Entry 767","₹ 0.00","₹ 33.19","₹ 45842.11","49b25980-fd6c-4e62-b00d-f58cc875748f"
"2026-02-06 05:52:15","Stress Test Entry 716","₹ 0.00","₹ 14.75","₹ 43347.04","e4bdc86d-596d-4b67-bead-914965926511"
"2026-02-06 05:52:15","Stress Test Entry 768","₹ 0.00","₹ 76.52","₹ 45918.63","b5959f6d-f880-4010-abe9-4be57e274cad"
"2026-02-06 05:52:15","Stress Test Entry 786","₹ 0.00","₹ 96.79","₹ 47146.20","ca4df48e-c73c-47bc-ae25-c5793424c7f6"
"2026-02-06 05:52:15","Stress Test Entry 732","₹ 0.00","₹ 70.97","₹ 44116.49","fd802b4e-0c27-4d4c-8d3a-10a9efe7d62c"
"2026-02-06 05:52:15","Stress Test Entry 771","₹ 0.00","₹ 91.21","₹ 46114.20","bd2f5a9a-8b3c-46be-a7ee-e885fc3234a6"
"2026-02-06 05:52:15","Stress Test Entry 763","₹ 0.00","₹ 37.58","₹ 45607.90","56703f76-5e6e-468f-8238-2650b83925dd"
"2026-02-06 05:52:15","Stress Test Entry 792","₹ 0.00","₹ 23.63","₹ 47546.56","31848425-0f9c-4e84-92c9-ac90eac1b9d8"
"2026-02-06 05:52:15","Stress Test Entry 781","₹ 0.00","₹ 20.86","₹ 46738.40","ab98447f-f9ac-4da6-8c26-572ad87f846e"
"2026-02-06 05:52:15","Stress Test Entry 749","₹ 0.00","₹ 42.57","₹ 44870.65","6b6c004d-80e6-45d6-ade6-135a6943d294"
"2026-02-06 05:52:15","Stress Test Entry 759","₹ 0.00","₹ 75.66","₹ 45321.39","dc19975e-2213-41a2-8cb9-8ca2a6caa4f8"
"2026-02-06 05:52:15","Stress Test Entry 753","₹ 0.00","₹ 10.97","₹ 45056.77","2d6a5d06-0493-48e2-b130-24e4f3a9e7ba"
"2026-02-06 05:52:15","Stress Test Entry 791","₹ 0.00","₹ 79.81","₹ 47522.93","ddb6b387-b617-41b6-9a49-9f01b38e1488"
"2026-02-06 05:52:15","Stress Test Entry 787","₹ 0.00","₹ 99.11","₹ 47245.31","de5fdc87-1920-42e0-98ca-e0938e5c659a"
"2026-02-06 05:52:15","Stress Test Entry 748","₹ 0.00","₹ 79.08","₹ 44828.08","b8720482-fc30-41b8-9260-13becc28f83c"
"2026-02-06 05:52:15","Stress Test Entry 773","₹ 0.00","₹ 97.60","₹ 46240.68","9b22f3e9-f685-4567-82c9-cc232689d730"
"2026-02-06 05:52:15","Stress Test Entry 705","₹ 0.00","₹ 73.45","₹ 42841.20","53e839ca-e575-4067-833c-4b5507c0bdd4"
"2026-02-06 05:52:15","Stress Test Entry 800","₹ 0.00","₹ 37.17","₹ 47944.17","d22093b1-c883-4d49-90cd-a61eab3a3df5"
"2026-02-06 05:52:15","Stress Test Entry 730","₹ 0.00","₹ 13.15","₹ 44031.50","d42936ad-5c7c-41b0-bbed-ced9843c492e"
"2026-02-06 05:52:15","Stress Test Entry 769","₹ 0.00","₹ 89.29","₹ 46007.92","ae3d261f-af08-4927-ba7a-f377e75395ad"
"2026-02-06 05:52:15","Stress Test Entry 712","₹ 0.00","₹ 32.35","₹ 43171.43","f726a710-225c-481e-b8a4-5ea5f57ec5fd"
"2026-02-06 05:52:15","Stress Test Entry 713","₹ 0.00","₹ 31.93","₹ 43203.36","b6c5f0eb-c374-4ddf-85d2-33a5f3ff9c74"
"2026-02-06 05:52:15","Stress Test Entry 761","₹ 0.00","₹ 87.62","₹ 45507.55","9b87a865-399f-45f1-947f-fd54380e4a1e"
"2026-02-06 05:52:15","Stress Test Entry 717","₹ 0.00","₹ 58.83","₹ 43405.87","10bdcf63-716e-4b06-abb5-56049e56b839"
"2026-02-06 05:52:15","Stress Test Entry 743","₹ 0.00","₹ 76.12","₹ 44580.16","39576c0b-1048-48e8-8217-110477da1fbe"
"2026-02-06 05:52:15","Stress Test Entry 703","₹ 0.00","₹ 50.74","₹ 42698.02","07e96971-26d6-4d7f-8b92-229fe0e547dd"
"2026-02-06 05:52:15","Stress Test Entry 777","₹ 0.00","₹ 78.33","₹ 46507.67","30f5b35c-b8e1-4acf-9733-8a0c4a96fcdd"
"2026-02-06 05:52:15","Stress Test Entry 794","₹ 0.00","₹ 59.06","₹ 47666.24","7fe40421-ecad-41ea-97c0-5f6575ef12ae"
"2026-02-06 05:52:15","Stress Test Entry 754","₹ 0.00","₹ 16.93","₹ 45073.70","c5a412fb-1dd3-4d74-af64-895e47f54ef7"
"2026-02-06 05:52:15","Stress Test Entry 725","₹ 0.00","₹ 88.74","₹ 43853.48","9aef308a-6689-4fc3-8f3a-68dcb2009656"
"2026-02-06 05:52:15","Stress Test Entry 731","₹ 0.00","₹ 14.02","₹ 44045.52","903c30ac-3979-4a8e-9c4f-566e1834535e"
"2026-02-06 05:52:15","Stress Test Entry 708","₹ 0.00","₹ 64.83","₹ 43034.25","9d0daeab-cdd6-418a-be2b-57a9e61e7a22"
"2026-02-06 05:52:15","Stress Test Entry 734","₹ 0.00","₹ 36.37","₹ 44225.61","f6c82103-f535-4b0b-9804-0f6e8a10d69b"
"2026-02-06 05:52:15","Stress Test Entry 746","₹ 0.00","₹ 82.24","₹ 44705.68","3b0be641-d096-4656-a862-92e4a50276c4"
"2026-02-06 05:52:15","Stress Test Entry 736","₹ 0.00","₹ 11.40","₹ 44271.22","54939506-540d-4c01-8944-253b193083aa"
"2026-02-06 05:52:15","Stress Test Entry 788","₹ 0.00","₹ 71.87","₹ 47317.18","c58fd3f9-2d16-4e7d-b278-36554536608b"
"2026-02-06 05:52:15","Stress Test Entry 726","₹ 0.00","₹ 59.53","₹ 43913.01","30a21760-ebab-4512-ac88-881ccb7188eb"
"2026-02-06 05:52:15","Stress Test Entry 758","₹ 0.00","₹ 12.19","₹ 45245.73","d04a1d22-64b4-4b99-9572-a316cf9c609e"
"2026-02-06 05:52:15","Stress Test Entry 702","₹ 0.00","₹ 81.19","₹ 42647.28","f3b2b3dc-b6a8-40b8-8a06-611cc85ac38d"
"2026-02-06 05:52:15","Stress Test Entry 723","₹ 0.00","₹ 20.54","₹ 43676.24","ced7e462-cea6-4d13-84c1-95a7c023c296"
"2026-02-06 05:52:15","Stress Test Entry 707","₹ 0.00","₹ 51.66","₹ 42969.42","a9a50def-35d7-499b-9014-70e699504d57"
"2026-02-06 05:52:15","Stress Test Entry 770","₹ 0.00","₹ 15.07","₹ 46022.99","c46c640b-19ae-42e8-8e65-33022e758571"
"2026-02-06 05:52:15","Stress Test Entry 790","₹ 0.00","₹ 71.83","₹ 47443.12","7c22cb22-5ffc-47f7-8bd8-6e70aa202429"
"2026-02-06 05:52:15","Stress Test Entry 752","₹ 0.00","₹ 41.52","₹ 45045.80","7ee32f43-89cd-46ca-89df-cf4a40353e4a"
"2026-02-06 05:52:15","Stress Test Entry 775","₹ 0.00","₹ 82.91","₹ 46409.61","74b1db69-e563-418c-928b-8828d4c74f84"
"2026-02-06 05:52:15","Stress Test Entry 797","₹ 0.00","₹ 45.40","₹ 47784.35","fd5fb7b4-6693-4baa-997c-e6230f96cf49"
"2026-02-06 05:52:15","Stress Test Entry 785","₹ 0.00","₹ 89.25","₹ 47049.41","d048a673-ea18-4323-a634-d3cef48bebd2"
"2026-02-06 05:52:15","Stress Test Entry 742","₹ 0.00","₹ 23.28","₹ 44504.04","29b755f3-98ff-4de4-a4d9-0e9f4929cdca"
"2026-02-06 05:52:15","Stress Test Entry 706","₹ 0.00","₹ 76.56","₹ 42917.76","9d61b59b-9da1-41bd-a7b5-f5db807e9d87"
"2026-02-06 05:52:15","Stress Test Entry 729","₹ 0.00","₹ 20.06","₹ 44018.35","201a97fc-0f71-4899-b095-e86b0942d6e2"
"2026-02-06 05:52:15","Stress Test Entry 778","₹ 0.00","₹ 61.63","₹ 46569.30","0e4cc8b3-34a3-4a3f-989c-b3b9d8f20142"
"2026-02-06 05:52:15","Stress Test Entry 733","₹ 0.00","₹ 72.75","₹ 44189.24","a63704a7-8d43-4163-bf4d-277cb332dbd6"
"2026-02-06 05:52:15","Stress Test Entry 799","₹ 0.00","₹ 62.67","₹ 47907.00","247bed99-4dd6-4337-a7b5-1300c08c1dc3"
"2026-02-06 05:52:15","Stress Test Entry 745","₹ 0.00","₹ 24.99","₹ 44623.44","822c1807-9cf6-4839-94e4-3b93a6fe2c69"
"2026-02-06 05:52:15","Stress Test Entry 737","₹ 0.00","₹ 29.44","₹ 44300.66","21d17d16-128a-45c0-aae1-d9d39e3865d8"
"2026-02-06 05:52:15","Stress Test Entry 755","₹ 0.00","₹ 37.95","₹ 45111.65","55eb1a9b-62ad-4089-92f4-69063ae28dbe"
"2026-02-06 05:52:15","Stress Test Entry 774","₹ 0.00","₹ 86.02","₹ 46326.70","cdfcd0b3-be23-47be-a11d-de0369956d10"
"2026-02-06 05:52:15","Stress Test Entry 757","₹ 0.00","₹ 65.19","₹ 45233.54","5783e2f5-c5b3-4c7c-ba81-aeb487183b52"
"2026-02-06 05:52:15","Stress Test Entry 719","₹ 0.00","₹ 75.08","₹ 43528.65","f0cffce2-e4cd-4fe4-a802-ec5f9d731d8e"
"2026-02-06 05:52:15","Stress Test Entry 750","₹ 0.00","₹ 82.96","₹ 44953.61","cae474ff-9f3f-4866-92b7-df83cdd61492"
"2026-02-06 05:52:15","Stress Test Entry 762","₹ 0.00","₹ 62.77","₹ 45570.32","4a4a4357-7643-4f00-9e53-51eb7657d837"
"2026-02-06 05:52:15","Stress Test Entry 780","₹ 0.00","₹ 97.51","₹ 46717.54","8a9a0fc7-f474-4268-b79b-1475a070fb27"
"2026-02-06 05:52:15","Stress Test Entry 741","₹ 0.00","₹ 50.01","₹ 44480.76","ed52fc11-f494-4bd1-8d20-c8e4c95a5b7a"
"2026-02-06 05:52:15","Stress Test Entry 709","₹ 0.00","₹ 16.50","₹ 43050.75","382ca766-d60c-4c37-9932-b9bc336d25bd"
"2026-02-06 05:52:15","Stress Test Entry 701","₹ 0.00","₹ 103.78","₹ 42566.09","2a35db64-9a89-4b60-bf2c-f0e35d8dd885"
"2026-02-06 05:52:15","Stress Test Entry 789","₹ 0.00","₹ 54.11","₹ 47371.29","098ebfb6-b73e-488f-b7af-8354007250c6"
"2026-02-06 05:52:15","Stress Test Entry 718","₹ 0.00","₹ 47.70","₹ 43453.57","aeae0827-3d68-4529-b268-12d0965f2765"
"2026-02-06 05:52:15","Stress Test Entry 751","₹ 0.00","₹ 50.67","₹ 45004.28","8dfe3cef-5472-4c2a-9f74-1b2aa5027481"
"2026-02-06 05:52:15","Stress Test Entry 782","₹ 0.00","₹ 50.96","₹ 46789.36","de572c22-fa2b-4d69-ad7f-bcb40d0c4c94"
"2026-02-06 05:52:15","Stress Test Entry 721","₹ 0.00","₹ 94.48","₹ 43639.97","307365c5-7e10-4d89-8030-1ca919ea406a"
"2026-02-06 05:52:15","Stress Test Entry 710","₹ 0.00","₹ 68.75","₹ 43119.50","0c94d4a9-1ecb-4a28-a555-7a0bb1832930"
"2026-02-06 05:52:15","Stress Test Entry 776","₹ 0.00","₹ 19.73","₹ 46429.34","23b49940-acd0-4fcd-be8b-4abbf9cec1aa"
"2026-02-06 05:52:15","Stress Test Entry 715","₹ 0.00","₹ 97.29","₹ 43332.29","6444d316-1972-48b3-962b-2c217422fd34"
"2026-02-06 05:52:15","Stress Test Entry 760","₹ 0.00","₹ 98.54","₹ 45419.93","336dbd90-a529-40af-b2cd-7754b6e57fe9"
"2026-02-06 05:52:15","Stress Test Entry 704","₹ 0.00","₹ 69.73","₹ 42767.75","c922fcb8-58a8-438e-8636-fd4c390450e0"
"2026-02-06 05:52:15","Stress Test Entry 738","₹ 0.00","₹ 66.95","₹ 44367.61","ec753ba4-bb0d-48a3-a856-47ed4925c11e"
"2026-02-06 05:52:15","Stress Test Entry 720","₹ 0.00","₹ 16.84","₹ 43545.49","6660839b-54f1-435f-b388-21a0b6920503"
"2026-02-06 05:52:15","Stress Test Entry 772","₹ 0.00","₹ 28.88","₹ 46143.08","a11f882c-4c7f-48de-8f83-e8a3a8cbd7e1"
"2026-02-06 05:52:15","Stress Test Entry 765","₹ 0.00","₹ 71.50","₹ 45719.61","818f3eb4-2f4e-4057-93a2-e934deba95ee"
"2026-02-06 05:52:15","Stress Test Entry 724","₹ 0.00","₹ 88.50","₹ 43764.74","2a06fc0f-3f26-46dd-a156-820932dd88ff"
"2026-02-06 05:52:15","Stress Test Entry 735","₹ 0.00","₹ 34.21","₹ 44259.82","c377928b-b71a-40cc-9059-4311f2b89fbe"
"2026-02-06 05:52:15","Stress Test Entry 784","₹ 0.00","₹ 61.58","₹ 46960.16","bdc672eb-c21f-4a89-86fa-4a62286c1077"
"2026-02-06 05:52:15","Stress Test Entry 747","₹ 0.00","₹ 43.32","₹ 44749.00","0df74a7a-f4c2-4010-b9fc-172c6aa7a2b6"
"2026-02-06 05:52:15","Stress Test Entry 796","₹ 0.00","₹ 33.54","₹ 47738.95","6751639a-533f-4870-b84e-2f19fc131142"
"2026-02-06 05:52:15","Stress Test Entry 756","₹ 0.00","₹ 56.70","₹ 45168.35","3fe5fffd-395e-4401-a0cb-801170822ffb"
"2026-02-06 05:52:15","Stress Test Entry 740","₹ 0.00","₹ 11.67","₹ 44430.75","6352b016-9ea9-40d4-a165-18a4a4e9e89d"
"2026-02-06 05:52:15","Stress Test Entry 779","₹ 0.00","₹ 50.73","₹ 46620.03","fecf0b8d-a674-4c2d-ad1e-36bbf55540ab"
"2026-02-06 05:52:15","Stress Test Entry 739","₹ 0.00","₹ 51.47","₹ 44419.08","520a177e-4f48-489d-94d9-00f0fd0f685b"
"2026-02-06 05:52:15","Stress Test Entry 795","₹ 0.00","₹ 39.17","₹ 47705.41","b6469c36-9a34-41a6-ae8f-2d1093d614e3"
"2026-02-06 05:52:15","Stress Test Entry 798","₹ 0.00","₹ 59.98","₹ 47844.33","d4bf5795-5eb0-466b-bb19-341f7c16324c"
"2026-02-06 05:52:15","Stress Test Entry 728","₹ 0.00","₹ 33.89","₹ 43998.29","a0b1ab6f-e9ee-472d-904a-c5d0b150fe69"
"2026-02-06 05:52:15","Stress Test Entry 711","₹ 0.00","₹ 19.58","₹ 43139.08","1776456d-156b-42cf-be29-d4246f1f229d"
"2026-02-06 05:52:15","Stress Test Entry 722","₹ 0.00","₹ 15.73","₹ 43655.70","92cea34c-2ad0-4354-9536-320e9d152b68"
"2026-02-06 05:52:15","Stress Test Entry 793","₹ 0.00","₹ 60.62","₹ 47607.18","53b86187-40f4-4553-9dca-1530eadd0237"
"2026-02-06 05:52:15","Stress Test Entry 714","₹ 0.00","₹ 31.64","₹ 43235.00","a89b225e-aa09-43ff-b291-4b28ba05c748"
"2026-02-06 05:52:15","Stress Test Entry 744","₹ 0.00","₹ 18.29","₹ 44598.45","bce104c6-b629-4a88-b39f-d34274d428b3"
"2026-02-06 05:52:15","Stress Test Entry 783","₹ 0.00","₹ 109.22","₹ 46898.58","5e65af25-c394-4831-b8c3-d60beb443524"
"2026-02-06 05:52:15","Stress Test Entry 727","₹ 0.00","₹ 51.39","₹ 43964.40","bc9919e5-14ad-462b-9c3a-751568d5ae22"
"2026-02-06 05:52:15","Stress Test Entry 764","₹ 0.00","₹ 40.21","₹ 45648.11","ba080417-19d7-43cd-842c-553db1b00229"
"2026-02-06 05:52:15","Stress Test Entry 641","₹ 0.00","₹ 104.28","₹ 39172.35","63fc7f3b-4ea4-43f3-82ca-fd66e068b1e5"
"2026-02-06 05:52:15","Stress Test Entry 697","₹ 0.00","₹ 76.99","₹ 42265.92","dbec3656-ad94-4b3d-b06e-7e5d90e74c5c"
"2026-02-06 05:52:15","Stress Test Entry 655","₹ 0.00","₹ 20.80","₹ 40044.65","bd1f4e3c-78e7-4628-9134-51e1c2ba8390"
"2026-02-06 05:52:15","Stress Test Entry 698","₹ 0.00","₹ 77.67","₹ 42343.59","14d21985-f5b2-46e5-b625-0978bdf8f621"
"2026-02-06 05:52:15","Stress Test Entry 681","₹ 0.00","₹ 33.76","₹ 41394.50","84c41ee1-9459-4faa-8768-8da0402dfc9e"
"2026-02-06 05:52:15","Stress Test Entry 680","₹ 0.00","₹ 36.56","₹ 41360.74","3b5cdf54-b9dd-46e9-a44f-8cd8313deeb9"
"2026-02-06 05:52:15","Stress Test Entry 616","₹ 0.00","₹ 32.76","₹ 37407.14","8dc5180e-5915-4839-96d5-bafe56d6204c"
"2026-02-06 05:52:15","Stress Test Entry 662","₹ 0.00","₹ 30.61","₹ 40312.99","95b4416e-9328-4ac4-9548-8ca733f608f0"
"2026-02-06 05:52:15","Stress Test Entry 666","₹ 0.00","₹ 43.60","₹ 40575.86","301f85f0-a51d-4f7f-917d-6e3d4cda1c8e"
"2026-02-06 05:52:15","Stress Test Entry 614","₹ 0.00","₹ 64.58","₹ 37359.22","d9d77ff7-6321-483d-8f75-6697f8fd77b9"
"2026-02-06 05:52:15","Stress Test Entry 674","₹ 0.00","₹ 104.56","₹ 41045.32","1e4d7eed-5f2d-4122-b319-df81ebc866d5"
"2026-02-06 05:52:15","Stress Test Entry 652","₹ 0.00","₹ 34.28","₹ 39867.56","052b76bb-e0ba-4c40-8ec3-ad55e655b414"
"2026-02-06 05:52:15","Stress Test Entry 667","₹ 0.00","₹ 41.20","₹ 40617.06","c3433d9e-01a0-4330-8c69-fb49aa79768e"
"2026-02-06 05:52:15","Stress Test Entry 699","₹ 0.00","₹ 60.35","₹ 42403.94","c03172d9-e03c-48e1-857d-3ed84436ba45"
"2026-02-06 05:52:15","Stress Test Entry 626","₹ 0.00","₹ 100.36","₹ 38124.83","a01cb691-b853-459a-98d4-ebb58f404c9c"
"2026-02-06 05:52:15","Stress Test Entry 691","₹ 0.00","₹ 39.72","₹ 41951.08","a985b7b8-f053-4a76-993e-7a0dffb2e63a"
"2026-02-06 05:52:15","Stress Test Entry 624","₹ 0.00","₹ 99.56","₹ 37970.51","a41d0699-667d-4f35-9a63-17706ba2a51d"
"2026-02-06 05:52:15","Stress Test Entry 692","₹ 0.00","₹ 25.68","₹ 41976.76","3c972b9a-64d0-48b5-91f2-cecce6d09ec5"
"2026-02-06 05:52:15","Stress Test Entry 640","₹ 0.00","₹ 50.80","₹ 39068.07","970b3b77-3d45-4ee9-a449-bca18f5cadb0"
"2026-02-06 05:52:15","Stress Test Entry 695","₹ 0.00","₹ 55.36","₹ 42137.77","49ad58d3-4527-40bb-892f-d9b5013da194"
"2026-02-06 05:52:15","Stress Test Entry 620","₹ 0.00","₹ 99.80","₹ 37710.78","3cebe3dc-8e7d-4b4c-add7-8b2232d081c5"
"2026-02-06 05:52:15","Stress Test Entry 656","₹ 0.00","₹ 40.59","₹ 40085.24","c20a2f5e-f9bf-407f-9800-46dc5d2d5ea8"
"2026-02-06 05:52:15","Stress Test Entry 649","₹ 0.00","₹ 61.03","₹ 39662.52","9f2a0a42-bbbf-4000-8605-05442969b1c4"
"2026-02-06 05:52:15","Stress Test Entry 634","₹ 0.00","₹ 72.16","₹ 38634.62","af00e14d-67fd-42ff-94be-5f3d43a5f46d"
"2026-02-06 05:52:15","Stress Test Entry 637","₹ 0.00","₹ 53.07","₹ 38865.20","642b52f1-06cb-461b-916e-9bde835f5cf3"
"2026-02-06 05:52:15","Stress Test Entry 601","₹ 0.00","₹ 73.80","₹ 36621.00","7b8548e8-0482-4edb-890c-66c24a0cdcfd"
"2026-02-06 05:52:15","Stress Test Entry 683","₹ 0.00","₹ 91.04","₹ 41527.53","d2daa599-ade9-487b-8030-027157435277"
"2026-02-06 05:52:15","Stress Test Entry 664","₹ 0.00","₹ 77.84","₹ 40455.86","f4d3abad-f0a5-46ec-a9a5-d7dfdde02508"
"2026-02-06 05:52:15","Stress Test Entry 678","₹ 0.00","₹ 98.56","₹ 41285.72","f3710258-971f-4bf8-8626-34dc016f6018"
"2026-02-06 05:52:15","Stress Test Entry 618","₹ 0.00","₹ 90.63","₹ 37521.12","e1121c81-b1eb-4824-a9b8-ca213bb2ce3b"
"2026-02-06 05:52:15","Stress Test Entry 633","₹ 0.00","₹ 71.95","₹ 38562.46","735a5898-f12a-4a02-bf08-e2755c3f1a13"
"2026-02-06 05:52:15","Stress Test Entry 658","₹ 0.00","₹ 22.14","₹ 40134.64","502d794a-e807-4ab8-869d-b7f93fddcf3d"
"2026-02-06 05:52:15","Stress Test Entry 684","₹ 0.00","₹ 106.10","₹ 41633.63","476c2f11-0dd3-4724-9b16-727093c560a8"
"2026-02-06 05:52:15","Stress Test Entry 644","₹ 0.00","₹ 30.21","₹ 39395.96","db0631ad-cd82-43ab-a0e7-10a95cf868d4"
"2026-02-06 05:52:15","Stress Test Entry 671","₹ 0.00","₹ 20.04","₹ 40803.98","5e5e2186-b551-4288-8ba6-7b50454022d2"
"2026-02-06 05:52:15","Stress Test Entry 611","₹ 0.00","₹ 42.85","₹ 37091.15","fa50da68-060b-4086-8048-1a5a66d5a992"
"2026-02-06 05:52:15","Stress Test Entry 677","₹ 0.00","₹ 33.79","₹ 41187.16","6d9cf96b-8b6e-4537-bfa3-9ef3c8ef91cc"
"2026-02-06 05:52:15","Stress Test Entry 646","₹ 0.00","₹ 71.46","₹ 39491.68","c0550ea0-9ec6-4511-b638-3194f2415241"
"2026-02-06 05:52:15","Stress Test Entry 651","₹ 0.00","₹ 103.87","₹ 39833.28","a438ccad-005d-48d9-b1be-05e3c75f7621"
"2026-02-06 05:52:15","Stress Test Entry 689","₹ 0.00","₹ 17.26","₹ 41840.75","48042edf-0c4c-4d06-a271-205e83b36654"
"2026-02-06 05:52:15","Stress Test Entry 617","₹ 0.00","₹ 23.35","₹ 37430.49","eada9bce-096a-43c8-9b9e-a6001d27dd52"
"2026-02-06 05:52:15","Stress Test Entry 693","₹ 0.00","₹ 72.18","₹ 42048.94","e9d7d918-e3b1-4cd8-aad6-723f7523482b"
"2026-02-06 05:52:15","Stress Test Entry 631","₹ 0.00","₹ 66.37","₹ 38432.40","31ac3d9c-0c58-42fb-944f-cb243cb23891"
"2026-02-06 05:52:15","Stress Test Entry 676","₹ 0.00","₹ 66.19","₹ 41153.37","0296c3ee-8d7b-4c61-94a7-0475fcd94619"
"2026-02-06 05:52:15","Stress Test Entry 670","₹ 0.00","₹ 29.38","₹ 40783.94","547a999d-b279-48d9-9171-0ab1c7b16028"
"2026-02-06 05:52:15","Stress Test Entry 654","₹ 0.00","₹ 54.60","₹ 40023.85","07c135b6-1491-4faa-a3e3-047b52c8c80b"
"2026-02-06 05:52:15","Stress Test Entry 627","₹ 0.00","₹ 103.99","₹ 38228.82","9d6e518b-b330-4505-ae6c-ac6fdcb63255"
"2026-02-06 05:52:15","Stress Test Entry 647","₹ 0.00","₹ 65.74","₹ 39557.42","241b152d-a5f8-4f93-97d2-7fde9d1ea505"
"2026-02-06 05:52:15","Stress Test Entry 700","₹ 0.00","₹ 58.37","₹ 42462.31","60f46607-8d2f-4e61-b56f-25ae34b7b9bd"
"2026-02-06 05:52:15","Stress Test Entry 635","₹ 0.00","₹ 77.84","₹ 38712.46","659ef4dd-b4aa-4edc-a2d1-f9c0dd62864b"
"2026-02-06 05:52:15","Stress Test Entry 623","₹ 0.00","₹ 20.10","₹ 37870.95","aa453935-7145-4925-a522-1312e47d7ca2"
"2026-02-06 05:52:15","Stress Test Entry 628","₹ 0.00","₹ 37.94","₹ 38266.76","da6e900d-2964-45b2-8962-f0f24f5f2de3"
"2026-02-06 05:52:15","Stress Test Entry 650","₹ 0.00","₹ 66.89","₹ 39729.41","640be404-7f6c-4449-8055-bd1bf99cc8a9"
"2026-02-06 05:52:15","Stress Test Entry 605","₹ 0.00","₹ 41.99","₹ 36765.97","2f6ad368-4182-446f-82f7-1af1fa0929ba"
"2026-02-06 05:52:15","Stress Test Entry 687","₹ 0.00","₹ 56.95","₹ 41806.87","3d1438ee-e39e-49be-9778-6a5618d94e11"
"2026-02-06 05:52:15","Stress Test Entry 645","₹ 0.00","₹ 24.26","₹ 39420.22","2a5d56ae-bd73-47e5-b2ef-fc216c821fe3"
"2026-02-06 05:52:15","Stress Test Entry 638","₹ 0.00","₹ 63.90","₹ 38929.10","d49f3d53-02ef-4c54-86c5-493561cbc9cb"
